Car_Number,Arrive,Depart,Wait,Direction
21130,58254,58256,2,W
21132,58258,58258,0,W
21133,58259,58320,61,E
21135,58262,58320,58,W
21136,58264,58322,58,E
21138,58266,58322,56,W
21140,58269,58324,55,E
21141,58270,58324,54,W
21143,58274,58326,52,E
21144,58274,58326,52,W
21147,58279,58328,49,E
21146,58278,58328,50,W
21150,58284,58330,46,E
21149,58282,58330,48,W
21154,58289,58332,43,E
21152,58286,58332,46,W
21156,58294,58334,40,E
21155,58290,58334,44,W
21161,58299,58336,37,E
21157,58294,58336,42,W
21164,58304,58338,34,E
21160,58298,58338,40,W
21168,58309,58340,31,E
21163,58302,58340,38,W
21170,58314,58342,28,E
21166,58306,58342,36,W
21175,58319,58344,25,E
21169,58310,58344,34,W
21178,58324,58346,22,E
21171,58314,58346,32,W
21181,58329,58348,19,E
21174,58318,58348,30,W
21184,58334,58350,16,E
21176,58322,58350,28,W
21189,58339,58352,13,E
21180,58326,58352,26,W
21192,58344,58354,10,E
21183,58330,58354,24,W
21195,58349,58356,7,E
21185,58334,58356,22,W
21198,58354,58358,4,E
21188,58338,58358,20,W
21203,58359,58360,1,E
21190,58342,58360,18,W
21194,58346,58362,16,W
21205,58364,58364,0,E
21196,58350,58364,14,W
21199,58354,58366,12,W
21202,58358,58368,10,W
21209,58369,58370,1,E
21204,58362,58370,8,W
21208,58366,58372,6,W
21212,58374,58374,0,E
21210,58370,58374,4,W
21213,58374,58376,2,W
21215,58378,58378,0,W
21217,58379,58440,61,E
21218,58382,58440,58,W
21219,58384,58442,58,E
21222,58386,58442,56,W
21223,58389,58444,55,E
21224,58390,58444,54,W
21226,58394,58446,52,E
21227,58394,58446,52,W
21230,58399,58448,49,E
21229,58398,58448,50,W
21233,58404,58450,46,E
21232,58402,58450,48,W
21237,58409,58452,43,E
21235,58406,58452,46,W
21240,58414,58454,40,E
21238,58410,58454,44,W
21244,58419,58456,37,E
21241,58414,58456,42,W
21247,58424,58458,34,E
21243,58418,58458,40,W
21251,58429,58460,31,E
21246,58422,58460,38,W
21253,58434,58462,28,E
21249,58426,58462,36,W
21258,58439,58464,25,E
21252,58430,58464,34,W
21261,58444,58466,22,E
21254,58434,58466,32,W
21265,58449,58468,19,E
21257,58438,58468,30,W
21267,58454,58470,16,E
21260,58442,58470,28,W
21272,58459,58472,13,E
21263,58446,58472,26,W
21275,58464,58474,10,E
21266,58450,58474,24,W
21278,58469,58476,7,E
21268,58454,58476,22,W
21281,58474,58478,4,E
21271,58458,58478,20,W
21286,58479,58480,1,E
21273,58462,58480,18,W
21277,58466,58482,16,W
21289,58484,58484,0,E
21280,58470,58484,14,W
21282,58474,58486,12,W
21285,58478,58488,10,W
21292,58489,58490,1,E
21287,58482,58490,8,W
21291,58486,58492,6,W
21295,58494,58494,0,E
21293,58490,58494,4,W
21296,58494,58496,2,W
21299,58498,58498,0,W
21300,58499,58560,61,E
21301,58502,58560,58,W
21302,58504,58562,58,E
21305,58506,58562,56,W
21306,58509,58564,55,E
21307,58510,58564,54,W
21309,58514,58566,52,E
21310,58514,58566,52,W
21314,58519,58568,49,E
21312,58518,58568,50,W
21316,58524,58570,46,E
21315,58522,58570,48,W
21320,58529,58572,43,E
21319,58526,58572,46,W
21323,58534,58574,40,E
21321,58530,58574,44,W
21327,58539,58576,37,E
21324,58534,58576,42,W
21330,58544,58578,34,E
21326,58538,58578,40,W
21334,58549,58580,31,E
21329,58542,58580,38,W
21337,58554,58582,28,E
21332,58546,58582,36,W
21341,58559,58584,25,E
21335,58550,58584,34,W
21344,58564,58586,22,E
21338,58554,58586,32,W
21348,58569,58588,19,E
21340,58558,58588,30,W
21350,58574,58590,16,E
21343,58562,58590,28,W
21355,58579,58592,13,E
21346,58566,58592,26,W
21358,58584,58594,10,E
21349,58570,58594,24,W
21362,58589,58596,7,E
21351,58574,58596,22,W
21364,58594,58598,4,E
21354,58578,58598,20,W
21369,58599,58600,1,E
21357,58582,58600,18,W
21360,58586,58602,16,W
21372,58604,58604,0,E
21363,58590,58604,14,W
21365,58594,58606,12,W
21368,58598,58608,10,W
21375,58609,58610,1,E
21370,58602,58610,8,W
21374,58606,58612,6,W
21378,58614,58614,0,E
21377,58610,58614,4,W
21379,58614,58616,2,W
21382,58618,58618,0,W
21383,58619,58680,61,E
21384,58622,58680,58,W
21386,58624,58682,58,E
21388,58626,58682,56,W
21389,58629,58684,55,E
21390,58630,58684,54,W
21392,58634,58686,52,E
21393,58634,58686,52,W
21397,58639,58688,49,E
21396,58638,58688,50,W
21399,58644,58690,46,E
21398,58642,58690,48,W
21403,58649,58692,43,E
21402,58646,58692,46,W
21406,58654,58694,40,E
21404,58650,58694,44,W
21411,58659,58696,37,E
21407,58654,58696,42,W
21413,58664,58698,34,E
21409,58658,58698,40,W
21417,58669,58700,31,E
21412,58662,58700,38,W
21420,58674,58702,28,E
21416,58666,58702,36,W
21424,58679,58704,25,E
21418,58670,58704,34,W
21427,58684,58706,22,E
21421,58674,58706,32,W
21431,58689,58708,19,E
21423,58678,58708,30,W
21434,58694,58710,16,E
21426,58682,58710,28,W
21438,58699,58712,13,E
21429,58686,58712,26,W
21441,58704,58714,10,E
21432,58690,58714,24,W
21445,58709,58716,7,E
21435,58694,58716,22,W
21447,58714,58718,4,E
21437,58698,58718,20,W
21452,58719,58720,1,E
21440,58702,58720,18,W
21443,58706,58722,16,W
21455,58724,58724,0,E
21446,58710,58724,14,W
21448,58714,58726,12,W
21451,58718,58728,10,W
21459,58729,58730,1,E
21454,58722,58730,8,W
21457,58726,58732,6,W
21461,58734,58734,0,E
21460,58730,58734,4,W
21462,58734,58736,2,W
21465,58738,58738,0,W
21466,58739,58800,61,E
21467,58742,58800,58,W
21469,58744,58802,58,E
21471,58746,58802,56,W
21472,58749,58804,55,E
21474,58750,58804,54,W
21475,58754,58806,52,E
21476,58754,58806,52,W
21480,58759,58808,49,E
21479,58758,58808,50,W
21483,58764,58810,46,E
21481,58762,58810,48,W
21486,58769,58812,43,E
21485,58766,58812,46,W
21489,58774,58814,40,E
21487,58770,58814,44,W
21494,58779,58816,37,E
21490,58774,58816,42,W
21496,58784,58818,34,E
21493,58778,58818,40,W
21500,58789,58820,31,E
21495,58782,58820,38,W
21503,58794,58822,28,E
21499,58786,58822,36,W
21508,58799,58824,25,E
21501,58790,58824,34,W
21510,58804,58826,22,E
21504,58794,58826,32,W
21514,58809,58828,19,E
21506,58798,58828,30,W
21517,58814,58830,16,E
21509,58802,58830,28,W
21521,58819,58832,13,E
21513,58806,58832,26,W
21524,58824,58834,10,E
21515,58810,58834,24,W
21528,58829,58836,7,E
21518,58814,58836,22,W
21531,58834,58838,4,E
21520,58818,58838,20,W
21535,58839,58840,1,E
21523,58822,58840,18,W
21526,58826,58842,16,W
21538,58844,58844,0,E
21529,58830,58844,14,W
21532,58834,58846,12,W
21534,58838,58848,10,W
21542,58849,58850,1,E
21537,58842,58850,8,W
21540,58846,58852,6,W
21544,58854,58854,0,E
21543,58850,58854,4,W
21545,58854,58856,2,W
21548,58858,58858,0,W
21549,58859,58920,61,E
21551,58862,58920,58,W
21552,58864,58922,58,E
21554,58866,58922,56,W
21556,58869,58924,55,E
21557,58870,58924,54,W
21558,58874,58926,52,E
21559,58874,58926,52,W
21563,58879,58928,49,E
21562,58878,58928,50,W
21566,58884,58930,46,E
21564,58882,58930,48,W
21569,58889,58932,43,E
21568,58886,58932,46,W
21572,58894,58934,40,E
21571,58890,58934,44,W
21577,58899,58936,37,E
21573,58894,58936,42,W
21580,58904,58938,34,E
21576,58898,58938,40,W
21583,58909,58940,31,E
21578,58902,58940,38,W
21586,58914,58942,28,E
21582,58906,58942,36,W
21591,58919,58944,25,E
21584,58910,58944,34,W
21593,58924,58946,22,E
21587,58914,58946,32,W
21597,58929,58948,19,E
21590,58918,58948,30,W
21600,58934,58950,16,E
21592,58922,58950,28,W
21605,58939,58952,13,E
21596,58926,58952,26,W
21607,58944,58954,10,E
21598,58930,58954,24,W
21611,58949,58956,7,E
21601,58934,58956,22,W
21614,58954,58958,4,E
21603,58938,58958,20,W
21618,58959,58960,1,E
21606,58942,58960,18,W
21610,58946,58962,16,W
21621,58964,58964,0,E
21612,58950,58964,14,W
21615,58954,58966,12,W
21617,58958,58968,10,W
21625,58969,58970,1,E
21620,58962,58970,8,W
21623,58966,58972,6,W
21628,58974,58974,0,E
21626,58970,58974,4,W
21629,58974,58976,2,W
21631,58978,58978,0,W
21632,58979,59040,61,E
21634,58982,59040,58,W
21635,58984,59042,58,E
21637,58986,59042,56,W
21639,58989,59044,55,E
21640,58990,59044,54,W
21641,58994,59046,52,E
21642,58994,59046,52,W
21646,58999,59048,49,E
21645,58998,59048,50,W
21649,59004,59050,46,E
21648,59002,59050,48,W
21653,59009,59052,43,E
21651,59006,59052,46,W
21655,59014,59054,40,E
21654,59010,59054,44,W
21660,59019,59056,37,E
21656,59014,59056,42,W
21663,59024,59058,34,E
21659,59018,59058,40,W
21666,59029,59060,31,E
21661,59022,59060,38,W
21669,59034,59062,28,E
21665,59026,59062,36,W
21674,59039,59064,25,E
21668,59030,59064,34,W
21677,59044,59066,22,E
21670,59034,59066,32,W
21680,59049,59068,19,E
21673,59038,59068,30,W
21683,59054,59070,16,E
21675,59042,59070,28,W
21688,59059,59072,13,E
21679,59046,59072,26,W
21690,59064,59074,10,E
21681,59050,59074,24,W
21694,59069,59076,7,E
21684,59054,59076,22,W
21697,59074,59078,4,E
21687,59058,59078,20,W
21702,59079,59080,1,E
21689,59062,59080,18,W
21693,59066,59082,16,W
21704,59084,59084,0,E
21695,59070,59084,14,W
21698,59074,59086,12,W
21700,59078,59088,10,W
21708,59089,59090,1,E
21703,59082,59090,8,W
21707,59086,59092,6,W
21711,59094,59094,0,E
21709,59090,59094,4,W
21712,59094,59096,2,W
21714,59098,59098,0,W
21715,59099,59160,61,E
21717,59102,59160,58,W
21718,59104,59162,58,E
21720,59106,59162,56,W
21722,59109,59164,55,E
21723,59110,59164,54,W
21725,59114,59166,52,E
21726,59114,59166,52,W
21729,59119,59168,49,E
21728,59118,59168,50,W
21732,59124,59170,46,E
21731,59122,59170,48,W
21736,59129,59172,43,E
21734,59126,59172,46,W
21738,59134,59174,40,E
21737,59130,59174,44,W
21743,59139,59176,37,E
21739,59134,59176,42,W
21746,59144,59178,34,E
21742,59138,59178,40,W
21750,59149,59180,31,E
21745,59142,59180,38,W
21752,59154,59182,28,E
21748,59146,59182,36,W
21757,59159,59184,25,E
21751,59150,59184,34,W
21760,59164,59186,22,E
21753,59154,59186,32,W
21763,59169,59188,19,E
21756,59158,59188,30,W
21766,59174,59190,16,E
21758,59162,59190,28,W
21771,59179,59192,13,E
21762,59166,59192,26,W
21774,59184,59194,10,E
21765,59170,59194,24,W
21777,59189,59196,7,E
21767,59174,59196,22,W
21780,59194,59198,4,E
21770,59178,59198,20,W
21785,59199,59200,1,E
21772,59182,59200,18,W
21776,59186,59202,16,W
21787,59204,59204,0,E
21778,59190,59204,14,W
21781,59194,59206,12,W
21784,59198,59208,10,W
21791,59209,59210,1,E
21786,59202,59210,8,W
21790,59206,59212,6,W
21794,59214,59214,0,E
21792,59210,59214,4,W
21795,59214,59216,2,W
21797,59218,59218,0,W
21799,59219,59280,61,E
21800,59222,59280,58,W
21801,59224,59282,58,E
21804,59226,59282,56,W
21805,59229,59284,55,E
21806,59230,59284,54,W
21808,59234,59286,52,E
21809,59234,59286,52,W
21812,59239,59288,49,E
21811,59238,59288,50,W
21815,59244,59290,46,E
21814,59242,59290,48,W
21819,59249,59292,43,E
21817,59246,59292,46,W
21822,59254,59294,40,E
21820,59250,59294,44,W
21826,59259,59296,37,E
21823,59254,59296,42,W
21829,59264,59298,34,E
21825,59258,59298,40,W
21833,59269,59300,31,E
21828,59262,59300,38,W
21835,59274,59302,28,E
21831,59266,59302,36,W
21840,59279,59304,25,E
21834,59270,59304,34,W
21843,59284,59306,22,E
21836,59274,59306,32,W
21847,59289,59308,19,E
21839,59278,59308,30,W
21849,59294,59310,16,E
21842,59282,59310,28,W
21854,59299,59312,13,E
21845,59286,59312,26,W
21857,59304,59314,10,E
21848,59290,59314,24,W
21860,59309,59316,7,E
21850,59294,59316,22,W
21863,59314,59318,4,E
21853,59298,59318,20,W
21868,59319,59320,1,E
21855,59302,59320,18,W
21859,59306,59322,16,W
21871,59324,59324,0,E
21862,59310,59324,14,W
21864,59314,59326,12,W
21867,59318,59328,10,W
21874,59329,59330,1,E
21869,59322,59330,8,W
21873,59326,59332,6,W
21877,59334,59334,0,E
21875,59330,59334,4,W
21878,59334,59336,2,W
21881,59338,59338,0,W
21882,59339,59400,61,E
21883,59342,59400,58,W
21884,59344,59402,58,E
21887,59346,59402,56,W
21888,59349,59404,55,E
21889,59350,59404,54,W
21891,59354,59406,52,E
21892,59354,59406,52,W
21896,59359,59408,49,E
21894,59358,59408,50,W
21898,59364,59410,46,E
21897,59362,59410,48,W
21902,59369,59412,43,E
21901,59366,59412,46,W
21905,59374,59414,40,E
21903,59370,59414,44,W
21909,59379,59416,37,E
21906,59374,59416,42,W
21912,59384,59418,34,E
21908,59378,59418,40,W
21916,59389,59420,31,E
21911,59382,59420,38,W
21919,59394,59422,28,E
21914,59386,59422,36,W
21923,59399,59424,25,E
21917,59390,59424,34,W
21926,59404,59426,22,E
21920,59394,59426,32,W
21930,59409,59428,19,E
21922,59398,59428,30,W
21932,59414,59430,16,E
21925,59402,59430,28,W
21937,59419,59432,13,E
21928,59406,59432,26,W
21940,59424,59434,10,E
21931,59410,59434,24,W
21944,59429,59436,7,E
21933,59414,59436,22,W
21946,59434,59438,4,E
21936,59418,59438,20,W
21951,59439,59440,1,E
21939,59422,59440,18,W
21942,59426,59442,16,W
21954,59444,59444,0,E
21945,59430,59444,14,W
21947,59434,59446,12,W
21950,59438,59448,10,W
21957,59449,59450,1,E
21952,59442,59450,8,W
21956,59446,59452,6,W
21960,59454,59454,0,E
21959,59450,59454,4,W
21961,59454,59456,2,W
21964,59458,59458,0,W
21965,59459,59520,61,E
21966,59462,59520,58,W
21968,59464,59522,58,E
21970,59466,59522,56,W
21971,59469,59524,55,E
21972,59470,59524,54,W
21974,59474,59526,52,E
21975,59474,59526,52,W
21979,59479,59528,49,E
21978,59478,59528,50,W
21981,59484,59530,46,E
21980,59482,59530,48,W
21985,59489,59532,43,E
21984,59486,59532,46,W
21988,59494,59534,40,E
21986,59490,59534,44,W
21993,59499,59536,37,E
21989,59494,59536,42,W
21995,59504,59538,34,E
21991,59498,59538,40,W
21999,59509,59540,31,E
21994,59502,59540,38,W
22002,59514,59542,28,E
21998,59506,59542,36,W
22006,59519,59544,25,E
22000,59510,59544,34,W
22009,59524,59546,22,E
22003,59514,59546,32,W
22013,59529,59548,19,E
22005,59518,59548,30,W
22016,59534,59550,16,E
22008,59522,59550,28,W
22020,59539,59552,13,E
22011,59526,59552,26,W
22023,59544,59554,10,E
22014,59530,59554,24,W
22027,59549,59556,7,E
22017,59534,59556,22,W
22029,59554,59558,4,E
22019,59538,59558,20,W
22034,59559,59560,1,E
22022,59542,59560,18,W
22025,59546,59562,16,W
22037,59564,59564,0,E
22028,59550,59564,14,W
22030,59554,59566,12,W
22033,59558,59568,10,W
22041,59569,59570,1,E
22036,59562,59570,8,W
22039,59566,59572,6,W
22043,59574,59574,0,E
22042,59570,59574,4,W
22044,59574,59576,2,W
22047,59578,59578,0,W
22048,59579,59640,61,E
22049,59582,59640,58,W
22051,59584,59642,58,E
22053,59586,59642,56,W
22054,59589,59644,55,E
22056,59590,59644,54,W
22057,59594,59646,52,E
22058,59594,59646,52,W
22062,59599,59648,49,E
22061,59598,59648,50,W
22065,59604,59650,46,E
22063,59602,59650,48,W
22068,59609,59652,43,E
22067,59606,59652,46,W
22071,59614,59654,40,E
22069,59610,59654,44,W
22076,59619,59656,37,E
22072,59614,59656,42,W
22078,59624,59658,34,E
22075,59618,59658,40,W
22082,59629,59660,31,E
22077,59622,59660,38,W
22085,59634,59662,28,E
22081,59626,59662,36,W
22090,59639,59664,25,E
22083,59630,59664,34,W
22092,59644,59666,22,E
22086,59634,59666,32,W
22096,59649,59668,19,E
22088,59638,59668,30,W
22099,59654,59670,16,E
22091,59642,59670,28,W
22103,59659,59672,13,E
22095,59646,59672,26,W
22106,59664,59674,10,E
22097,59650,59674,24,W
22110,59669,59676,7,E
22100,59654,59676,22,W
22113,59674,59678,4,E
22102,59658,59678,20,W
22117,59679,59680,1,E
22105,59662,59680,18,W
22108,59666,59682,16,W
22120,59684,59684,0,E
22111,59670,59684,14,W
22114,59674,59686,12,W
22116,59678,59688,10,W
22124,59689,59690,1,E
22119,59682,59690,8,W
22122,59686,59692,6,W
22126,59694,59694,0,E
22125,59690,59694,4,W
22127,59694,59696,2,W
22130,59698,59698,0,W
22131,59699,59760,61,E
22133,59702,59760,58,W
22134,59704,59762,58,E
22136,59706,59762,56,W
22138,59709,59764,55,E
22139,59710,59764,54,W
22140,59714,59766,52,E
22141,59714,59766,52,W
22145,59719,59768,49,E
22144,59718,59768,50,W
22148,59724,59770,46,E
22146,59722,59770,48,W
22151,59729,59772,43,E
22150,59726,59772,46,W
22154,59734,59774,40,E
22153,59730,59774,44,W
22159,59739,59776,37,E
22155,59734,59776,42,W
22162,59744,59778,34,E
22158,59738,59778,40,W
22165,59749,59780,31,E
22160,59742,59780,38,W
22168,59754,59782,28,E
22164,59746,59782,36,W
22173,59759,59784,25,E
22166,59750,59784,34,W
22175,59764,59786,22,E
22169,59754,59786,32,W
22179,59769,59788,19,E
22172,59758,59788,30,W
22182,59774,59790,16,E
22174,59762,59790,28,W
22187,59779,59792,13,E
22178,59766,59792,26,W
22189,59784,59794,10,E
22180,59770,59794,24,W
22193,59789,59796,7,E
22183,59774,59796,22,W
22196,59794,59798,4,E
22185,59778,59798,20,W
22200,59799,59800,1,E
22188,59782,59800,18,W
22192,59786,59802,16,W
22203,59804,59804,0,E
22194,59790,59804,14,W
22197,59794,59806,12,W
22199,59798,59808,10,W
22207,59809,59810,1,E
22202,59802,59810,8,W
22205,59806,59812,6,W
22210,59814,59814,0,E
22208,59810,59814,4,W
22211,59814,59816,2,W
22213,59818,59818,0,W
22214,59819,59880,61,E
22216,59822,59880,58,W
22217,59824,59882,58,E
22219,59826,59882,56,W
22221,59829,59884,55,E
22222,59830,59884,54,W
22223,59834,59886,52,E
22224,59834,59886,52,W
22228,59839,59888,49,E
22227,59838,59888,50,W
22231,59844,59890,46,E
22230,59842,59890,48,W
22235,59849,59892,43,E
22233,59846,59892,46,W
22237,59854,59894,40,E
22236,59850,59894,44,W
22242,59859,59896,37,E
22238,59854,59896,42,W
22245,59864,59898,34,E
22241,59858,59898,40,W
22248,59869,59900,31,E
22243,59862,59900,38,W
22251,59874,59902,28,E
22247,59866,59902,36,W
22256,59879,59904,25,E
22250,59870,59904,34,W
22259,59884,59906,22,E
22252,59874,59906,32,W
22262,59889,59908,19,E
22255,59878,59908,30,W
22265,59894,59910,16,E
22257,59882,59910,28,W
22270,59899,59912,13,E
22261,59886,59912,26,W
22272,59904,59914,10,E
22263,59890,59914,24,W
22276,59909,59916,7,E
22266,59894,59916,22,W
22279,59914,59918,4,E
22269,59898,59918,20,W
22284,59919,59920,1,E
22271,59902,59920,18,W
22275,59906,59922,16,W
22286,59924,59924,0,E
22277,59910,59924,14,W
22280,59914,59926,12,W
22282,59918,59928,10,W
22290,59929,59930,1,E
22285,59922,59930,8,W
22289,59926,59932,6,W
22293,59934,59934,0,E
22291,59930,59934,4,W
22294,59934,59936,2,W
22296,59938,59938,0,W
22297,59939,60000,61,E
22299,59942,60000,58,W
22300,59944,60002,58,E
22302,59946,60002,56,W
22304,59949,60004,55,E
22305,59950,60004,54,W
22307,59954,60006,52,E
22308,59954,60006,52,W
22311,59959,60008,49,E
22310,59958,60008,50,W
22314,59964,60010,46,E
22313,59962,60010,48,W
22318,59969,60012,43,E
22316,59966,60012,46,W
22320,59974,60014,40,E
22319,59970,60014,44,W
22325,59979,60016,37,E
22321,59974,60016,42,W
22328,59984,60018,34,E
22324,59978,60018,40,W
22332,59989,60020,31,E
22327,59982,60020,38,W
22334,59994,60022,28,E
22330,59986,60022,36,W
22339,59999,60024,25,E
22333,59990,60024,34,W
22342,60004,60026,22,E
22335,59994,60026,32,W
22345,60009,60028,19,E
22338,59998,60028,30,W
22348,60014,60030,16,E
22340,60002,60030,28,W
22353,60019,60032,13,E
22344,60006,60032,26,W
22356,60024,60034,10,E
22347,60010,60034,24,W
22359,60029,60036,7,E
22349,60014,60036,22,W
22362,60034,60038,4,E
22352,60018,60038,20,W
22367,60039,60040,1,E
22354,60022,60040,18,W
22358,60026,60042,16,W
22369,60044,60044,0,E
22360,60030,60044,14,W
22363,60034,60046,12,W
22366,60038,60048,10,W
22373,60049,60050,1,E
22368,60042,60050,8,W
22372,60046,60052,6,W
22376,60054,60054,0,E
22374,60050,60054,4,W
22377,60054,60056,2,W
22379,60058,60058,0,W
22381,60059,60120,61,E
22382,60062,60120,58,W
22383,60064,60122,58,E
22386,60066,60122,56,W
22387,60069,60124,55,E
